subject,session,trial,time,duration,event,mouse_position,choice,visit,n_visits,n_samples,sample_size,ups_left,ups_right,red_left,red_right,colored_left,colored_right,colored_blocked
1,1,10,1262.5595,0.34,stay,left,1,1,2,30,2.0,0.35,0.25,17.0,0.0,59.0,6.0,8.0
1,1,10,1262.8997,0.31,stay,left,1,1,2,30,4.0,0.35,0.25,19.0,0.0,63.0,6.0,8.0
1,1,10,1263.2098,0.26,stay,left,1,1,2,30,3.0,0.35,0.25,21.0,0.0,66.0,6.0,8.0
1,1,10,1263.4699,0.27,stay,left,1,1,2,30,4.0,0.35,0.25,23.0,0.0,70.0,6.0,8.0
1,1,10,1263.7401,0.35,stay,left,1,1,2,30,1.0,0.35,0.25,24.0,0.0,71.0,6.0,8.0
1,1,10,1264.0903,0.24,stay,left,1,1,2,30,4.0,0.35,0.25,24.0,0.0,75.0,6.0,8.0
1,1,10,1264.3304,0.3,stay,left,1,1,2,30,4.0,0.35,0.25,26.0,0.0,79.0,6.0,8.0
1,1,10,1264.6306,0.27,stay,left,1,1,2,30,5.0,0.35,0.25,28.0,0.0,84.0,6.0,8.0
1,1,10,1264.9007,0.68,stay,left,1,1,2,30,3.0,0.35,0.25,28.0,0.0,87.0,6.0,8.0
1,1,10,1265.5812,0.23,switch,right,1,2,2,30,6.0,0.35,0.25,28.0,2.0,87.0,6.0,8.0
1,1,10,1265.8113,0.33,stay,right,1,2,2,30,5.0,0.35,0.25,28.0,4.0,87.0,11.0,8.0
1,1,10,1266.1415,0.31,stay,right,1,2,2,30,4.0,0.35,0.25,28.0,5.0,87.0,15.0,8.0
1,1,10,1266.4517,0.31,stay,right,1,2,2,30,3.0,0.35,0.25,28.0,5.0,87.0,18.0,8.0
1,1,10,1266.7618,0.26,stay,right,1,2,2,30,5.0,0.35,0.25,28.0,6.0,87.0,23.0,8.0
1,1,10,1267.0219,0.29,stay,right,1,2,2,30,2.0,0.35,0.25,28.0,7.0,87.0,25.0,8.0
1,1,10,1267.3122,0.34,stay,right,1,2,2,30,4.0,0.35,0.25,28.0,8.0,87.0,29.0,8.0
1,1,10,1267.6523,0.42,stay,right,1,2,2,30,1.0,0.35,0.25,28.0,9.0,87.0,30.0,8.0
1,1,10,1268.0723,0.21,select,right,1,2,2,30,NaN,0.35,0.25,0,0,87.0,30.0,8.0
1,1,10,1268.2825,8.1,outcome,elsewhere,1,2,2,30,NaN,0.35,0.25,0,0,87.0,30.0,8.0
1,1,11,1302.8611,1.16,start button,elsewhere,0,0,2,13,NaN,0.85,0.7,0,0,8.0,6.0,16.0
1,1,11,1304.0221,0.67,reveal green,elsewhere,0,0,2,13,NaN,0.85,0.7,0,0,8.0,6.0,16.0
1,1,11,1304.6924,0.63,reveal green,elsewhere,0,0,2,13,NaN,0.85,0.7,0,0,8.0,6.0,16.0
1,1,11,1305.3231,1.35,reveal green,elsewhere,0,0,2,13,NaN,0.85,0.7,0,0,8.0,6.0,16.0
1,1,11,1306.6748,1.07,start sampling,elsewhere,0,0,2,13,NaN,0.85,0.7,0,0,8.0,6.0,16.0
1,1,11,1307.7438,0.51,switch,left,0,1,2,13,8.0,0.85,0.7,8.0,0.0,8.0,6.0,16.0
1,1,11,1308.2542,0.23,switch,right,0,2,2,13,6.0,0.85,0.7,8.0,4.0,8.0,6.0,16.0
1,1,11,1308.4843,0.22,stay,right,0,2,2,13,4.0,0.85,0.7,8.0,7.0,8.0,10.0,16.0
1,1,11,1308.7045,0.27,stay,right,0,2,2,13,1.0,0.85,0.7,8.0,8.0,8.0,11.0,16.0
1,1,11,1308.9746,0.29,stay,right,0,2,2,13,2.0,0.85,0.7,8.0,9.0,8.0,13.0,16.0
1,1,11,1309.2648,0.26,stay,right,0,2,2,13,5.0,0.85,0.7,8.0,13.0,8.0,18.0,16.0
1,1,11,1309.5249,0.28,stay,right,0,2,2,13,5.0,0.85,0.7,8.0,17.0,8.0,23.0,16.0
1,1,11,1309.8051,0.22,stay,right,0,2,2,13,3.0,0.85,0.7,8.0,19.0,8.0,26.0,16.0
1,1,11,1310.0252,0.23,stay,right,0,2,2,13,1.0,0.85,0.7,8.0,20.0,8.0,27.0,16.0
1,1,11,1310.2553,0.31,stay,right,0,2,2,13,2.0,0.85,0.7,8.0,22.0,8.0,29.0,16.0
1,1,11,1310.5654,0.22,stay,right,0,2,2,13,4.0,0.85,0.7,8.0,24.0,8.0,33.0,16.0
1,1,11,1310.7856,0.24,stay,right,0,2,2,13,1.0,0.85,0.7,8.0,24.0,8.0,34.0,16.0
1,1,11,1311.0257,0.52,stay,right,0,2,2,13,1.0,0.85,0.7,8.0,25.0,8.0,35.0,16.0
1,1,11,1311.5458,0.21,select,right,0,2,2,13,NaN,0.85,0.7,0,0,8.0,35.0,16.0
1,1,11,1311.756,6.69,outcome,elsewhere,0,2,2,13,NaN,0.85,0.7,0,0,8.0,35.0,16.0
1,1,12,1318.6496,1.07,start button,elsewhere,1,0,2,21,NaN,0.85,0.6,0,0,16.0,16.0,10.0
1,1,12,1319.7206,0.69,reveal green,elsewhere,1,0,2,21,NaN,0.85,0.6,0,0,16.0,16.0,10.0
1,1,12,1320.4108,0.63,reveal green,elsewhere,1,0,2,21,NaN,0.85,0.6,0,0,16.0,16.0,10.0
1,1,12,1321.0414,0.96,reveal green,elsewhere,1,0,2,21,NaN,0.85,0.6,0,0,16.0,16.0,10.0
1,1,12,1322.0039,0.58,start sampling,elsewhere,1,0,2,21,NaN,0.85,0.6,0,0,16.0,16.0,10.0
1,1,12,1322.5819,0.27,switch,right,1,1,2,21,16.0,0.85,0.6,0.0,12.0,16.0,16.0,10.0
1,1,12,1322.8521,0.29,stay,right,1,1,2,21,2.0,0.85,0.6,0.0,12.0,16.0,18.0,10.0
1,1,12,1323.1422,0.22,stay,right,1,1,2,21,5.0,0.85,0.6,0.0,15.0,16.0,23.0,10.0
1,1,12,1323.3623,0.24,stay,right,1,1,2,21,5.0,0.85,0.6,0.0,19.0,16.0,28.0,10.0
1,1,12,1323.6025,0.32,stay,right,1,1,2,21,4.0,0.85,0.6,0.0,21.0,16.0,32.0,10.0
1,1,12,1323.9228,0.35,stay,right,1,1,2,21,4.0,0.85,0.6,0.0,23.0,16.0,36.0,10.0
1,1,12,1324.2728,0.3,stay,right,1,1,2,21,5.0,0.85,0.6,0.0,25.0,16.0,41.0,10.0
1,1,12,1324.573,0.28,stay,right,1,1,2,21,1.0,0.85,0.6,0.0,25.0,16.0,42.0,10.0
1,1,12,1324.8532,0.28,stay,right,1,1,2,21,2.0,0.85,0.6,0.0,26.0,16.0,44.0,10.0
1,1,12,1325.1333,0.32,stay,right,1,1,2,21,4.0,0.85,0.6,0.0,27.0,16.0,48.0,10.0
1,1,12,1325.4536,0.29,stay,right,1,1,2,21,5.0,0.85,0.6,0.0,30.0,16.0,53.0,10.0
1,1,12,1325.7436,0.29,stay,right,1,1,2,21,1.0,0.85,0.6,0.0,30.0,16.0,54.0,10.0
1,1,12,1326.0338,0.8,stay,right,1,1,2,21,4.0,0.85,0.6,0.0,32.0,16.0,58.0,10.0
1,1,12,1326.8341,0.25,switch,left,1,2,2,21,16.0,0.85,0.6,12.0,32.0,16.0,58.0,10.0
1,1,12,1327.0843,0.25,stay,left,1,2,2,21,3.0,0.85,0.6,15.0,32.0,19.0,58.0,10.0
1,1,12,1327.3344,0.31,stay,left,1,2,2,21,4.0,0.85,0.6,19.0,32.0,23.0,58.0,10.0
1,1,12,1327.6446,0.28,stay,left,1,2,2,21,5.0,0.85,0.6,24.0,32.0,28.0,58.0,10.0
1,1,12,1327.9247,0.28,stay,left,1,2,2,21,2.0,0.85,0.6,26.0,32.0,30.0,58.0,10.0
1,1,12,1328.2049,0.21,stay,left,1,2,2,21,3.0,0.85,0.6,28.0,32.0,33.0,58.0,10.0
1,1,12,1328.415,0.25,stay,left,1,2,2,21,1.0,0.85,0.6,29.0,32.0,34.0,58.0,10.0
1,1,12,1328.6651,0.46,stay,left,1,2,2,21,2.0,0.85,0.6,30.0,32.0,36.0,58.0,10.0
1,1,12,1329.1253,0.21,select,left,1,2,2,21,NaN,0.85,0.6,0,0,36.0,58.0,10.0
1,1,12,1329.3354,6.65,outcome,elsewhere,1,2,2,21,NaN,0.85,0.6,0,0,36.0,58.0,10.0
1,1,13,1362.1731,1.47,start button,elsewhere,1,0,2,33,NaN,0.5,0.45,0,0,11.0,12.0,17.0
1,1,13,1363.6441,1.41,reveal green,elsewhere,1,0,2,33,NaN,0.5,0.45,0,0,11.0,12.0,17.0
1,1,13,1365.0552,0.57,reveal green,elsewhere,1,0,2,33,NaN,0.5,0.45,0,0,11.0,12.0,17.0
1,1,13,1365.6255,0.92,reveal green,elsewhere,1,0,2,33,NaN,0.5,0.45,0,0,11.0,12.0,17.0
1,1,13,1366.547,0.97,start sampling,elsewhere,1,0,2,33,NaN,0.5,0.45,0,0,11.0,12.0,17.0
1,1,13,1367.5162,0.35,switch,right,1,1,2,33,12.0,0.5,0.45,0.0,9.0,11.0,12.0,17.0
1,1,13,1367.8664,0.23,stay,right,1,1,2,33,2.0,0.5,0.45,0.0,9.0,11.0,14.0,17.0
1,1,13,1368.0965,0.24,stay,right,1,1,2,33,4.0,0.5,0.45,0.0,11.0,11.0,18.0,17.0
1,1,13,1368.3367,0.33,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,13.0,11.0,23.0,17.0
1,1,13,1368.6669,0.31,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,15.0,11.0,28.0,17.0
1,1,13,1368.9769,0.29,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,15.0,11.0,33.0,17.0
1,1,13,1369.2671,0.29,stay,right,1,1,2,33,4.0,0.5,0.45,0.0,15.0,11.0,37.0,17.0
1,1,13,1369.5573,0.21,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,19.0,11.0,42.0,17.0
1,1,13,1369.7674,0.35,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,20.0,11.0,47.0,17.0
1,1,13,1370.1176,0.28,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,22.0,11.0,52.0,17.0
1,1,13,1370.3978,0.22,stay,right,1,1,2,33,1.0,0.5,0.45,0.0,22.0,11.0,53.0,17.0
1,1,13,1370.6178,0.26,stay,right,1,1,2,33,5.0,0.5,0.45,0.0,25.0,11.0,58.0,17.0
1,1,13,1370.8779,0.3,stay,right,1,1,2,33,3.0,0.5,0.45,0.0,27.0,11.0,61.0,17.0
1,1,13,1371.1781,0.26,stay,right,1,1,2,33,3.0,0.5,0.45,0.0,28.0,11.0,64.0,17.0
1,1,13,1371.4383,0.54,stay,right,1,1,2,33,1.0,0.5,0.45,0.0,28.0,11.0,65.0,17.0
1,1,13,1371.9784,0.28,switch,left,1,2,2,33,11.0,0.5,0.45,6.0,28.0,11.0,65.0,17.0
1,1,13,1372.2587,0.24,stay,left,1,2,2,33,4.0,0.5,0.45,10.0,28.0,15.0,65.0,17.0
1,1,13,1372.4988,0.33,stay,left,1,2,2,33,4.0,0.5,0.45,13.0,28.0,19.0,65.0,17.0
1,1,13,1372.8289,0.35,stay,left,1,2,2,33,4.0,0.5,0.45,14.0,28.0,23.0,65.0,17.0
1,1,13,1373.1793,0.34,stay,left,1,2,2,33,5.0,0.5,0.45,17.0,28.0,28.0,65.0,17.0
1,1,13,1373.5193,0.31,stay,left,1,2,2,33,3.0,0.5,0.45,20.0,28.0,31.0,65.0,17.0
1,1,13,1373.8295,0.29,stay,left,1,2,2,33,1.0,0.5,0.45,20.0,28.0,32.0,65.0,17.0
1,1,13,1374.1196,0.26,stay,left,1,2,2,33,5.0,0.5,0.45,22.0,28.0,37.0,65.0,17.0
1,1,13,1374.3798,0.33,stay,left,1,2,2,33,5.0,0.5,0.45,27.0,28.0,42.0,65.0,17.0
1,1,13,1374.7099,0.29,stay,left,1,2,2,33,5.0,0.5,0.45,30.0,28.0,47.0,65.0,17.0
1,1,13,1375.0001,0.35,stay,left,1,2,2,33,1.0,0.5,0.45,30.0,28.0,48.0,65.0,17.0
1,1,13,1375.3504,0.22,stay,left,1,2,2,33,1.0,0.5,0.45,30.0,28.0,49.0,65.0,17.0
1,1,13,1375.5704,0.34,stay,left,1,2,2,33,1.0,0.5,0.45,31.0,28.0,50.0,65.0,17.0
1,1,13,1375.9106,0.26,stay,left,1,2,2,33,5.0,0.5,0.45,32.0,28.0,55.0,65.0,17.0
1,1,13,1376.1708,0.31,stay,left,1,2,2,33,5.0,0.5,0.45,33.0,28.0,60.0,65.0,17.0
1,1,13,1376.4809,0.22,stay,left,1,2,2,33,3.0,0.5,0.45,34.0,28.0,63.0,65.0,17.0
1,1,13,1376.701,0.25,stay,left,1,2,2,33,5.0,0.5,0.45,35.0,28.0,68.0,65.0,17.0
1,1,13,1376.9512,0.27,stay,left,1,2,2,33,4.0,0.5,0.45,39.0,28.0,72.0,65.0,17.0
1,1,13,1377.2212,0.21,select,left,1,2,2,33,NaN,0.5,0.45,0,0,72.0,65.0,17.0
1,1,13,1377.4314,8.04,outcome,elsewhere,1,2,2,33,NaN,0.5,0.45,0,0,72.0,65.0,17.0
1,1,14,1437.3536,0.64,start button,elsewhere,1,0,2,34,NaN,0.5,0.45,0,0,8.0,10.0,8.0
1,1,14,1437.9941,0.75,reveal green,elsewhere,1,0,2,34,NaN,0.5,0.45,0,0,8.0,10.0,8.0
1,1,14,1438.7448,0.71,reveal green,elsewhere,1,0,2,34,NaN,0.5,0.45,0,0,8.0,10.0,8.0
1,1,14,1439.4552,3.01,reveal green,elsewhere,1,0,2,34,NaN,0.5,0.45,0,0,8.0,10.0,8.0
1,1,14,1442.4681,0.73,start sampling,elsewhere,1,0,2,34,NaN,0.5,0.45,0,0,8.0,10.0,8.0
1,1,14,1443.1971,0.25,switch,right,1,1,2,34,10.0,0.5,0.45,0.0,3.0,8.0,10.0,8.0
1,1,14,1443.4472,0.35,stay,right,1,1,2,34,2.0,0.5,0.45,0.0,4.0,8.0,12.0,8.0
1,1,14,1443.7973,0.23,stay,right,1,1,2,34,3.0,0.5,0.45,0.0,4.0,8.0,15.0,8.0
1,1,14,1444.0275,0.25,stay,right,1,1,2,34,5.0,0.5,0.45,0.0,5.0,8.0,20.0,8.0
1,1,14,1444.2776,0.27,stay,right,1,1,2,34,2.0,0.5,0.45,0.0,6.0,8.0,22.0,8.0
1,1,14,1444.5477,0.24,stay,right,1,1,2,34,2.0,0.5,0.45,0.0,6.0,8.0,24.0,8.0
1,1,14,1444.7878,0.26,stay,right,1,1,2,34,4.0,0.5,0.45,0.0,6.0,8.0,28.0,8.0
1,1,14,1445.048,0.23,stay,right,1,1,2,34,4.0,0.5,0.45,0.0,7.0,8.0,32.0,8.0
1,1,14,1445.2781,0.3,stay,right,1,1,2,34,1.0,0.5,0.45,0.0,8.0,8.0,33.0,8.0
1,1,14,1445.5783,0.33,stay,right,1,1,2,34,4.0,0.5,0.45,0.0,9.0,8.0,37.0,8.0
1,1,14,1445.9085,0.26,stay,right,1,1,2,34,2.0,0.5,0.45,0.0,9.0,8.0,39.0,8.0
1,1,14,1446.1686,0.25,stay,right,1,1,2,34,5.0,0.5,0.45,0.0,11.0,8.0,44.0,8.0
1,1,14,1446.4187,0.33,stay,right,1,1,2,34,4.0,0.5,0.45,0.0,11.0,8.0,48.0,8.0
1,1,14,1446.7489,0.22,stay,right,1,1,2,34,5.0,0.5,0.45,0.0,11.0,8.0,53.0,8.0
1,1,14,1446.969,0.29,stay,right,1,1,2,34,1.0,0.5,0.45,0.0,11.0,8.0,54.0,8.0
1,1,14,1447.2593,0.21,stay,right,1,1,2,34,4.0,0.5,0.45,0.0,12.0,8.0,58.0,8.0
1,1,14,1447.4693,0.27,stay,right,1,1,2,34,5.0,0.5,0.45,0.0,14.0,8.0,63.0,8.0
1,1,14,1447.7394,0.29,stay,right,1,1,2,34,2.0,0.5,0.45,0.0,15.0,8.0,65.0,8.0
1,1,14,1448.0296,0.67,stay,right,1,1,2,34,4.0,0.5,0.45,0.0,15.0,8.0,69.0,8.0
1,1,14,1448.6999,0.24,switch,left,1,2,2,34,8.0,0.5,0.45,3.0,15.0,8.0,69.0,8.0
1,1,14,1448.94,0.33,stay,left,1,2,2,34,5.0,0.5,0.45,4.0,15.0,13.0,69.0,8.0
1,1,14,1449.2701,0.33,stay,left,1,2,2,34,4.0,0.5,0.45,5.0,15.0,17.0,69.0,8.0
1,1,14,1449.6003,0.27,stay,left,1,2,2,34,5.0,0.5,0.45,7.0,15.0,22.0,69.0,8.0
1,1,14,1449.8705,0.35,stay,left,1,2,2,34,1.0,0.5,0.45,8.0,15.0,23.0,69.0,8.0
1,1,14,1450.2207,0.26,stay,left,1,2,2,34,1.0,0.5,0.45,9.0,15.0,24.0,69.0,8.0
1,1,14,1450.4809,0.31,stay,left,1,2,2,34,3.0,0.5,0.45,10.0,15.0,27.0,69.0,8.0
1,1,14,1450.791,0.21,stay,left,1,2,2,34,2.0,0.5,0.45,10.0,15.0,29.0,69.0,8.0
1,1,14,1451.0011,0.24,stay,left,1,2,2,34,2.0,0.5,0.45,10.0,15.0,31.0,69.0,8.0
1,1,14,1451.2412,0.29,stay,left,1,2,2,34,1.0,0.5,0.45,10.0,15.0,32.0,69.0,8.0
1,1,14,1451.5314,0.25,stay,left,1,2,2,34,5.0,0.5,0.45,10.0,15.0,37.0,69.0,8.0
1,1,14,1451.7815,0.29,stay,left,1,2,2,34,5.0,0.5,0.45,13.0,15.0,42.0,69.0,8.0
1,1,14,1452.0717,0.27,stay,left,1,2,2,34,3.0,0.5,0.45,15.0,15.0,45.0,69.0,8.0
1,1,14,1452.3419,0.25,stay,left,1,2,2,34,4.0,0.5,0.45,16.0,15.0,49.0,69.0,8.0
1,1,14,1452.592,0.37,stay,left,1,2,2,34,3.0,0.5,0.45,17.0,15.0,52.0,69.0,8.0
1,1,14,1452.962,0.21,select,left,1,2,2,34,NaN,0.5,0.45,0,0,52.0,69.0,8.0
1,1,14,1453.1722,7.18,outcome,elsewhere,1,2,2,34,NaN,0.5,0.45,0,0,52.0,69.0,8.0
1,1,15,1484.7592,0.86,start button,elsewhere,1,0,2,37,NaN,0.8,0.9,0,0,6.0,12.0,6.0
1,1,15,1485.6199,1.03,reveal green,elsewhere,1,0,2,37,NaN,0.8,0.9,0,0,6.0,12.0,6.0
1,1,15,1486.6504,0.65,reveal green,elsewhere,1,0,2,37,NaN,0.8,0.9,0,0,6.0,12.0,6.0
1,1,15,1487.301,0.76,reveal green,elsewhere,1,0,2,37,NaN,0.8,0.9,0,0,6.0,12.0,6.0
1,1,15,1488.0628,0.62,start sampling,elsewhere,1,0,2,37,NaN,0.8,0.9,0,0,6.0,12.0,6.0
1,1,15,1488.6815,0.31,switch,right,1,1,2,37,12.0,0.8,0.9,0.0,9.0,6.0,12.0,6.0
1,1,15,1488.9917,0.23,stay,right,1,1,2,37,4.0,0.8,0.9,0.0,12.0,6.0,16.0,6.0
1,1,15,1489.2218,0.29,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,13.0,6.0,17.0,6.0
1,1,15,1489.512,0.3,stay,right,1,1,2,37,3.0,0.8,0.9,0.0,16.0,6.0,20.0,6.0
1,1,15,1489.8121,0.24,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,17.0,6.0,21.0,6.0
1,1,15,1490.0523,0.34,stay,right,1,1,2,37,2.0,0.8,0.9,0.0,19.0,6.0,23.0,6.0
1,1,15,1490.3925,0.31,stay,right,1,1,2,37,4.0,0.8,0.9,0.0,22.0,6.0,27.0,6.0
1,1,15,1490.7026,0.25,stay,right,1,1,2,37,4.0,0.8,0.9,0.0,25.0,6.0,31.0,6.0
1,1,15,1490.9527,0.34,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,26.0,6.0,32.0,6.0
1,1,15,1491.2931,0.27,stay,right,1,1,2,37,2.0,0.8,0.9,0.0,28.0,6.0,34.0,6.0
1,1,15,1491.5631,0.34,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,29.0,6.0,35.0,6.0
1,1,15,1491.9033,0.34,stay,right,1,1,2,37,2.0,0.8,0.9,0.0,30.0,6.0,37.0,6.0
1,1,15,1492.2434,0.35,stay,right,1,1,2,37,3.0,0.8,0.9,0.0,32.0,6.0,40.0,6.0
1,1,15,1492.5937,0.27,stay,right,1,1,2,37,4.0,0.8,0.9,0.0,36.0,6.0,44.0,6.0
1,1,15,1492.8639,0.33,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,37.0,6.0,45.0,6.0
1,1,15,1493.194,0.29,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,37.0,6.0,46.0,6.0
1,1,15,1493.4841,0.32,stay,right,1,1,2,37,1.0,0.8,0.9,0.0,38.0,6.0,47.0,6.0
1,1,15,1493.8043,0.23,stay,right,1,1,2,37,5.0,0.8,0.9,0.0,42.0,6.0,52.0,6.0
1,1,15,1494.0344,0.21,stay,right,1,1,2,37,4.0,0.8,0.9,0.0,46.0,6.0,56.0,6.0
1,1,15,1494.2446,0.65,stay,right,1,1,2,37,5.0,0.8,0.9,0.0,49.0,6.0,61.0,6.0
1,1,15,1494.8948,0.34,switch,left,1,2,2,37,6.0,0.8,0.9,4.0,49.0,6.0,61.0,6.0
1,1,15,1495.235,0.33,stay,left,1,2,2,37,4.0,0.8,0.9,7.0,49.0,10.0,61.0,6.0
1,1,15,1495.5652,0.32,stay,left,1,2,2,37,1.0,0.8,0.9,8.0,49.0,11.0,61.0,6.0
1,1,15,1495.8853,0.22,stay,left,1,2,2,37,5.0,0.8,0.9,11.0,49.0,16.0,61.0,6.0
1,1,15,1496.1055,0.27,stay,left,1,2,2,37,2.0,0.8,0.9,11.0,49.0,18.0,61.0,6.0
1,1,15,1496.3756,0.24,stay,left,1,2,2,37,2.0,0.8,0.9,13.0,49.0,20.0,61.0,6.0
1,1,15,1496.6157,0.26,stay,left,1,2,2,37,5.0,0.8,0.9,17.0,49.0,25.0,61.0,6.0
1,1,15,1496.8758,0.34,stay,left,1,2,2,37,1.0,0.8,0.9,18.0,49.0,26.0,61.0,6.0
1,1,15,1497.216,0.25,stay,left,1,2,2,37,3.0,0.8,0.9,21.0,49.0,29.0,61.0,6.0
1,1,15,1497.4661,0.35,stay,left,1,2,2,37,5.0,0.8,0.9,25.0,49.0,34.0,61.0,6.0
1,1,15,1497.8164,0.25,stay,left,1,2,2,37,1.0,0.8,0.9,25.0,49.0,35.0,61.0,6.0
1,1,15,1498.0664,0.31,stay,left,1,2,2,37,1.0,0.8,0.9,26.0,49.0,36.0,61.0,6.0
1,1,15,1498.3767,0.33,stay,left,1,2,2,37,5.0,0.8,0.9,29.0,49.0,41.0,61.0,6.0
1,1,15,1498.7068,0.35,stay,left,1,2,2,37,1.0,0.8,0.9,30.0,49.0,42.0,61.0,6.0
1,1,15,1499.057,0.34,stay,left,1,2,2,37,4.0,0.8,0.9,34.0,49.0,46.0,61.0,6.0
1,1,15,1499.3972,0.33,stay,left,1,2,2,37,3.0,0.8,0.9,37.0,49.0,49.0,61.0,6.0
1,1,15,1499.7276,0.45,stay,left,1,2,2,37,3.0,0.8,0.9,40.0,49.0,52.0,61.0,6.0
1,1,15,1500.1775,0.21,select,left,1,2,2,37,NaN,0.8,0.9,0,0,52.0,61.0,6.0
1,1,15,1500.3879,7.39,outcome,elsewhere,1,2,2,37,NaN,0.8,0.9,0,0,52.0,61.0,6.0
1,1,16,1590.6863,0.36,start button,elsewhere,0,0,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,16,1591.0468,0.77,reveal green,elsewhere,0,0,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,16,1591.8175,0.86,reveal green,elsewhere,0,0,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,16,1592.6779,1.05,reveal green,elsewhere,0,0,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,16,1593.7297,0.68,start sampling,elsewhere,0,0,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,16,1594.4085,0.31,switch,right,0,1,1,7,16.0,0.7,0.8,0.0,10.0,12.0,16.0,18.0
1,1,16,1594.7187,0.31,stay,right,0,1,1,7,4.0,0.7,0.8,0.0,14.0,12.0,20.0,18.0
1,1,16,1595.0289,0.27,stay,right,0,1,1,7,3.0,0.7,0.8,0.0,16.0,12.0,23.0,18.0
1,1,16,1595.299,0.29,stay,right,0,1,1,7,4.0,0.7,0.8,0.0,20.0,12.0,27.0,18.0
1,1,16,1595.5892,0.27,stay,right,0,1,1,7,3.0,0.7,0.8,0.0,23.0,12.0,30.0,18.0
1,1,16,1595.8594,0.35,stay,right,0,1,1,7,2.0,0.7,0.8,0.0,24.0,12.0,32.0,18.0
1,1,16,1596.2095,0.31,stay,right,0,1,1,7,4.0,0.7,0.8,0.0,27.0,12.0,36.0,18.0
1,1,16,1596.5195,0.21,select,right,0,1,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,16,1596.7296,6.56,outcome,elsewhere,0,1,1,7,NaN,0.7,0.8,0,0,12.0,16.0,18.0
1,1,17,1678.6838,0.74,start button,elsewhere,1,0,2,28,NaN,0.85,0.7,0,0,9.0,17.0,13.0
1,1,17,1679.4244,1.33,reveal green,elsewhere,1,0,2,28,NaN,0.85,0.7,0,0,9.0,17.0,13.0
1,1,17,1680.7554,0.59,reveal green,elsewhere,1,0,2,28,NaN,0.85,0.7,0,0,9.0,17.0,13.0
1,1,17,1681.3454,0.69,reveal green,elsewhere,1,0,2,28,NaN,0.85,0.7,0,0,9.0,17.0,13.0
1,1,17,1682.0375,0.77,start sampling,elsewhere,1,0,2,28,NaN,0.85,0.7,0,0,9.0,17.0,13.0
1,1,17,1682.8062,0.27,switch,right,1,1,2,28,17.0,0.85,0.7,0.0,10.0,9.0,17.0,13.0
1,1,17,1683.0764,0.27,stay,right,1,1,2,28,3.0,0.85,0.7,0.0,12.0,9.0,20.0,13.0
1,1,17,1683.3465,0.22,stay,right,1,1,2,28,3.0,0.85,0.7,0.0,14.0,9.0,23.0,13.0
1,1,17,1683.5666,0.25,stay,right,1,1,2,28,5.0,0.85,0.7,0.0,17.0,9.0,28.0,13.0
1,1,17,1683.8168,0.3,stay,right,1,1,2,28,2.0,0.85,0.7,0.0,18.0,9.0,30.0,13.0
1,1,17,1684.1169,0.31,stay,right,1,1,2,28,4.0,0.85,0.7,0.0,20.0,9.0,34.0,13.0
1,1,17,1684.427,0.33,stay,right,1,1,2,28,3.0,0.85,0.7,0.0,20.0,9.0,37.0,13.0
1,1,17,1684.7575,0.36,stay,right,1,1,2,28,4.0,0.85,0.7,0.0,22.0,9.0,41.0,13.0
1,1,17,1685.1175,0.26,stay,right,1,1,2,28,5.0,0.85,0.7,0.0,22.0,9.0,46.0,13.0
1,1,17,1685.3776,0.22,stay,right,1,1,2,28,5.0,0.85,0.7,0.0,23.0,9.0,51.0,13.0
1,1,17,1685.5977,0.33,stay,right,1,1,2,28,4.0,0.85,0.7,0.0,27.0,9.0,55.0,13.0
1,1,17,1685.9279,0.28,stay,right,1,1,2,28,2.0,0.85,0.7,0.0,28.0,9.0,57.0,13.0
1,1,17,1686.208,0.27,stay,right,1,1,2,28,2.0,0.85,0.7,0.0,30.0,9.0,59.0,13.0
1,1,17,1686.4782,0.23,stay,right,1,1,2,28,4.0,0.85,0.7,0.0,31.0,9.0,63.0,13.0
1,1,17,1686.7083,0.48,stay,right,1,1,2,28,4.0,0.85,0.7,0.0,34.0,9.0,67.0,13.0
1,1,17,1687.1885,0.25,switch,left,1,2,2,28,9.0,0.85,0.7,6.0,34.0,9.0,67.0,13.0
1,1,17,1687.4387,0.22,stay,left,1,2,2,28,2.0,0.85,0.7,7.0,34.0,11.0,67.0,13.0
